,PID,0_x,0_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15,16,17,18,19,20,21,22,23,0_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,0_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14
79,79,Will Alvano,82.0,29.83261239,47.88004137,44.29347826,77.6744186,1.695121951,2.292682927,59.04255319,2.317073171,45.78947368,2.6951219510000004,46.15384615,20.03221872,59.15599096,38.05584281,22.23371251,4.661695937,14.88403496,9.885427327,6.708999985,3.207477607,4.349559182,5.65184627,20.98845384,54,63,59,57,63,57,57,51,58,58,45,62,61,52,48,58.66936839497287,60.92407446364335,64.53609677504167,59.00213881665183,55.4460061495241,48.287811869566795,56.12843132123666,55.569806286225,59.90913479513258,57.50495704244126,46.666599381339665,63.24656635696076,51.96834436230741,46.71815653067958,42.26798942259286
80,80,Shane Mbachu,82.0,29.81214589,43.01075269,36.24678663,78.04878049,1.5,3.097560976,64.17322835,1.87804878,44.15584416,2.7560975610000003,30.08849558,18.87574604,53.6137336,38.02541544,24.04692082,4.441605565,14.93843722,9.632201722000001,29.94216332,1.921599188,2.689958965,8.972455005,23.73069972,53,43,59,54,47,47,55,54,58,56,53,53,67,65,49,46.24361179148212,50.63724990579974,69.0096682662101,74.28224596753141,52.35424247197434,44.00717248675959,45.539709719104955,54.18821141875926,55.775241631249045,54.22041695276533,48.91801355406199,46.986958765374354,71.4779348090563,68.34744425116558,50.880380147520235
81,81,Kahmell Flash,82.0,29.80104167,41.97368421,33.63636364,85.97285068,1.170731707,2.634146341,59.25925926,1.207317073,43.43434343,1.402439024,32.17391304,17.13816167,54.76879287,43.42105263,29.07894737,3.1948919439999997,9.863139696000001,6.566383417999999,38.02185726,1.467933419,0.38726779200000006,10.96542392,18.63355563,33,40,73,65,46,34,39,60,46,59,46,41,80,75,54,29.8217104650242,50.71403730579878,72.2350412230262,69.53769097172139,49.25476981079882,39.163355839980916,43.233411691890545,63.676044390939566,49.372729055059416,57.1191370347646,54.10503189501561,41.9486922323201,75.10361882428234,75.82608505708775,50.96153309398548
82,82,Pierre Rauchbach,82.0,29.79611354,45.55444555,40.34653465,80.2919708,0.548780488,3.780487805,60.64516129,2.085365854,41.52046784,1.414634146,29.31034483,20.36985738,57.73208745,40.35964036,27.37262737,3.478962007,10.33589947,6.872036392999999,12.70110447,2.9963521660000003,2.2485656609999998,5.795499126,22.42513541,33,69,70,83,54,46,61,61,49,55,53,55,56,55,46,34.630168738547354,60.92585677208796,80.77435622527423,79.9183420017997,59.335948321382254,47.91610167508463,54.64715334765299,57.172746142498966,48.035102983008905,57.80645545968581,53.485104703453835,54.40096751387617,59.332928645159015,54.04237248609621,44.73999573193308
83,83,Terrence Moore,82.0,29.73546797,54.03556772,0.0,63.02186879,1.634146341,4.5975609760000005,60.47745358,4.219512195,48.26589595,0.097560976,0.0,21.05606628,58.12121976,0.0,68.80984952,7.43655074,22.17397388,14.69375467,16.58680721,2.242559472,4.158769836,8.295530914,19.80912429,67,69,57,50,44,52,65,34,36,30,57,54,54,51,70,62.44256458249506,67.8149764944228,58.37462505975955,53.584094650492716,50.11065103455062,51.17272458003226,68.73874401984418,31.74999425014966,33.1652392403168,28.145138443881375,58.06840576038085,59.529490910083865,55.3682825561733,54.45333116832834,69.0320385545514
84,84,Jon Zylka,82.0,29.60117902,34.21354765,36.13861386,84.07079646,1.402439024,1.768292683,48.27586207,1.2682926829999999,22.11538462,2.658536585,27.06422018,14.61855351,45.45355808,46.38346728,12.97359357,3.0059028189999997,10.61918134,6.658013585,41.13598775,0.99315324,0.386157542,6.788165782999999,18.90843297,31,31,39,33,40,34,34,62,56,65,64,49,73,72,44,23.142003398925524,44.5193280493165,41.854738587237215,39.76601573931055,49.16725213476201,35.43240909744853,37.25466839257966,62.53320984134852,57.17390640981761,67.91912377739047,65.43803725745907,52.55068416452974,68.27276329636358,73.31346871909952,51.84452715539952
85,85,Alvin Palmer,82.0,29.57926848,40.30037547,29.24528302,70.84745763,2.06097561,2.963414634,48.55967078,4.134146341,41.8879056,0.06097561,0.0,13.72416113,49.25710594,26.53316646,36.92115144,7.810784132999999,20.5149397,14.06653871,19.21538522,1.4087486669999998,1.7839157769999998,9.743755383,19.8479374,62,51,39,34,48,58,47,44,33,36,58,58,53,54,74,58.31101165151311,56.64758976574599,37.46606555226097,33.83596218113216,47.8673663772794,57.6276064272884,55.30824136725687,38.28905913127819,32.21575856129796,36.65215098154712,58.318332575476845,59.43463757867256,51.866030949745024,55.1673185365556,68.06581493539986
86,86,Marko Djordjic,82.0,29.57798939,40.0,34.92462312,86.70520231,1.0731707320000001,2.4634146340000003,55.94059406,1.402439024,37.39130435,3.4756097560000003,36.84210526,18.51516679,50.59844627,39.8,17.3,3.902301749,12.236383400000001,8.046251793,38.58928052,1.438991977,0.386427285,6.923019738,21.6898724,31,54,62,57,73,49,43,67,63,62,61,46,69,55,53,26.903002124729852,50.49357960191947,59.067337645746676,60.1097863565905,53.09084006663211,40.92606402627196,43.253249298773724,66.60251392804237,60.44058207948508,59.05163122689188,59.47713582699444,48.20472637403336,72.83842606075231,72.81785468587682,55.14237554342069
87,87,Boubacar Diarra,82.0,29.56693031,43.06122449,36.25304136,79.20353982,1.451219512,1.695121951,59.71223022,1.707317073,47.85714286,3.536585366,42.41379310000001,16.78028105,54.28740829,41.93877551,23.06122449,5.3989902579999995,14.73206095,10.03587635,11.50775399,1.7527254030000001,1.3723374919999998,5.512117394,21.43157293,51,57,65,46,34,41,59,59,64,62,50,54,66,57,56,50.400002867981854,54.666545030311525,55.578103477569584,46.57563996585172,47.36620132259743,44.42864987219574,59.98971075455969,58.81160882246976,66.40142598848546,60.78280937236444,53.445367180896284,56.83458856525984,63.69709563237022,54.15367498358501,52.56696966998925
88,88,Terrence Moore,82.0,29.54154988,49.9378882,31.69642857,65.33665835,1.9756097559999999,3.3048780489999996,66.42066421,3.7439024389999997,49.18566775,0.036585366,0.0,20.92975049,57.92508966,27.82608696,49.8136646,8.958795318,22.78516619,15.90899025,15.07915636,2.0568357809999998,3.3105714319999997,7.794669057999999,20.3083848,67,71,54,46,46,51,66,34,37,33,61,56,54,52,72,65.74445362393307,64.040310744446,51.471932755941225,47.842785388244586,51.307372492939194,55.90320738372545,63.09186863188017,35.16463544237394,32.060054797848885,35.419716628927105,61.473394527746436,58.62474983952682,56.44093793298605,57.577205107491984,71.96025465046407
89,89,Sonny Boone,82.0,29.45460384,47.2887768,30.85106383,68.12865497,2.7560975610000003,3.012195122,59.10931174,4.158536585,49.26686217,0.20731707300000002,17.64705882,17.46934728,55.16810107,23.707440100000003,43.12736444,9.031210308,23.70682849,16.13322603,8.81949702,1.433764354,4.378693349,7.313350573999999,19.71267572,75,58,38,37,47,44,60,42,36,35,53,55,44,46,62,73.29844360739041,64.1016218026671,44.026752825028446,41.8792258470864,48.52830019412095,57.16083077211656,57.59588132244206,38.02845864386464,37.17448880962716,34.81001189089491,56.02086452200275,55.39909470646576,50.02520807407375,50.73930200197281,67.29434999978088
90,90,Gregg Donnelly,82.0,29.43770512,41.831916899999996,36.21867882,79.59183673,1.43902439,2.512195122,57.2815534,1.902439024,46.15384615,3.146341463,36.43410853,18.67744456,53.13678437,41.45420208,23.13503305,5.553773948,16.21545738,10.75940938,11.08151022,2.57474145,2.7843357419999997,5.142269455,23.28125419,49,54,59,55,48,47,62,54,62,57,56,60,60,49,55,51.54192418064533,56.245685974018365,60.97137105611682,57.07062952064974,48.50645187678546,44.119216613690426,59.995001151281606,58.630778044305835,62.88025074588708,60.578684107506305,51.43771891732206,60.411979094922586,60.66365239211801,52.4469154810971,51.022337524132745
91,91,Marcus Wilks,82.0,29.43450317,47.40651387,25.29182879,69.10299003,3.085365854,2.585365854,66.50943396,3.902439024,53.4375,0.487804878,40.0,17.91148968,55.07363954,31.00120627,36.30880579,9.895823225,24.53564917,17.11854233,5.597510951,1.438394033,7.473882258,8.216841405,20.04291589,82,72,50,58,48,64,56,42,40,39,44,50,46,41,63,88.26836677014096,65.4840000064558,43.59784047371694,40.42446476859411,50.276572944752225,60.61193663274679,52.82004639668223,40.50157274316072,41.47465627428407,40.72749209272348,51.00518810925335,56.743828599375526,45.80510316606375,48.792108795020866,60.40753894234049
92,92,Eric Rivers,82.0,29.42044505,44.74169742,35.07625272,82.10526316,1.195121951,2.06097561,59.17159763,1.597560976,55.72519084,3.963414634,46.46153846,18.12734311,55.11305242,42.34317343,17.52767528,4.868128478,13.87574022,9.451147015,10.64166338,1.974417685,2.439852094,6.0380267210000005,23.60551021,52,55,62,70,45,54,65,56,67,62,45,52,63,49,53,48.56290108459339,58.323750730737146,63.102915437925766,60.46245573531677,53.76716345898614,48.18429259772924,61.109470456575984,62.11307057062403,69.47650786924359,64.24337895739701,49.950221378100686,56.080295880230224,60.30057670956324,53.67534482254461,50.97882550748433
93,93,Jesse Peters,82.0,29.40154493,45.32488114,28.5,65.11627907,0.682926829,3.036585366,61.84738956,1.62195122,48.87218045,0.597560976,20.40816327,16.03705633,52.42825607,31.69572108,27.25832013,2.451479112,10.2263056,6.326726007,33.56186371,2.339942417,1.202949014,11.88656818,15.81414379,32,47,81,81,56,33,34,41,39,44,46,44,64,74,46,29.772284271539586,50.85780071384572,80.89643369718624,81.31178230408587,54.48186095258085,33.619909360510036,34.345163037757246,38.00903228883379,38.44453263363978,41.65790976554325,48.99011467120134,47.687613434893024,70.57466280350097,74.32185108361134,48.21250717107952
94,94,Jon Padgett,82.0,29.39863095,46.17044229,43.03534304,90.96045198,0.719512195,2.341463415,60.9375,1.012195122,43.37349398,2.085365854,39.76608187,19.77661605,60.90279436,51.88781014,19.09385113,3.209429572,10.71264204,7.163531092,12.11718823,2.608450286,1.108470715,5.174747234,19.96520363,32,65,74,80,67,48,50,72,64,80,59,54,65,63,53,31.243682810792397,60.153180650472855,78.23488590375587,76.23099561537785,62.58509907127115,39.64717514954009,45.56778154007508,72.37284288389303,59.925851015067984,77.16272697207823,55.88076365627955,53.55343340465047,60.155067101167006,56.77247336301827,46.676506968916904
95,95,Nick Allaria,82.0,29.33869855,43.61370717,38.59223301,76.19047619,2.634146341,1.6707317069999998,62.04379562,3.329268293,45.05494505,1.719512195,37.58865248,17.53782013,54.90809172,42.78296989,21.80685358,8.887015905,20.84000862,14.89013363,13.80769867,1.228316653,2.254491653,6.774682585,21.65408012,69,54,27,16,40,66,53,54,60,58,63,63,52,58,71,66.11612406554144,58.33609359350038,27.745019594050543,26.004176327322984,51.61708873891177,57.998763217326214,53.034528573007165,52.542554323991844,57.85052751488797,59.24242398820911,60.68895191211053,61.27932172441778,56.577157755211324,55.53189110783882,66.66927417596733
96,96,Chris Foster,82.0,29.28476872,52.38095238,0.0,62.99212598,0.597560976,4.170731707,58.77192982,2.207317073,40.33149171,0.024390244,50.0,20.89895705,55.75098938,0.0,48.38095238,2.8356967139999996,11.65622603,7.142376819,56.08140525,2.381132727,0.508886658,14.21257617,14.87247804,29,46,67,64,44,29,41,24,28,27,53,55,73,82,55,19.64478129530429,50.60061428451914,72.99379062151074,73.46887014126904,53.902743827821226,29.120938666270913,34.23364955200499,36.968227172826865,32.46785809691798,28.969675835112913,56.95463252636238,49.62366631068515,80.74209303518046,85.01390487704995,51.148373229712654
97,97,Ben Diop,82.0,29.28181118,41.79245283,35.05882353,79.16666667,1.585365854,2.719512195,58.74439462,2.06097561,42.01183432,2.963414634,37.860082299999995,16.02827528,52.54804393,40.09433962,22.64150943,4.7623056130000005,15.27858402,10.03705935,12.14046804,1.694046236,4.271130844,8.107412491,24.80680489,57,59,51,67,43,54,62,56,59,60,49,51,54,49,44,56.42113955018128,53.930007887408685,63.97758497038939,67.81777664807828,49.11521616280106,49.318992741799725,58.98319359433016,56.01061172410596,57.779783115139594,57.824948954290036,43.8305998492251,48.86631129469317,58.82283099643351,52.88428254902762,46.362081282008305
98,98,Jordan Jones,82.0,29.24479717,39.03095559,38.19875776,90.10989011,0.6707317070000001,1.548780488,52.75590551,0.524390244,25.58139535,3.06097561,35.45816733,18.07024431,50.12515325,43.33781965,12.24764468,2.708946881,9.536068783,6.163865048,48.31134083,1.6140348340000001,0.38866177799999996,9.067225173999999,16.55331755,28,46,59,68,44,19,33,71,60,63,49,49,74,77,44,16.708576304452137,44.719074156126645,54.94576468098186,52.95071378780583,50.159231923530974,28.518431466062488,35.4105405806761,67.70164636637361,61.219817038085196,64.24238008961292,59.337527533505735,55.01446750063438,75.41454795680575,82.60730869658677,54.878263498097745
99,99,Loic Sane Sr.,82.0,29.22683877,42.07562349,40.0,93.44262295,2.56097561,1.036585366,50.58823529,2.646341463,45.62211982,4.524390244,41.23989218,22.71922169,55.61479902,45.85679807,19.62992759,7.863394437999999,19.51683919,13.65402562,23.851447600000004,1.316742369,0.294257755,3.9248792910000003,26.51506587,51,61,0,0,6,59,80,80,76,67,79,82,72,65,67,51.33452850227385,54.721053307243004,12.12220236053804,2.177476962790224,33.69907189878276,59.2158990742841,68.56127335336126,77.64972117925339,75.06553553156203,70.67874295427383,72.6445283347485,70.5046040836772,71.13127736660915,61.40201708745138,71.50761554489092
100,100,Alexander Williams,82.0,29.206006800000004,47.44351962,35.95166163,64.80263158,1.207317073,3.487804878,65.73426573,1.9756097559999999,46.2962963,0.7560975609999999,27.41935484,22.29854133,57.14227092,39.35790725,36.14744352,7.124126655,18.4547406,12.71659506,11.69560144,2.7933125469999998,4.77400572,3.847100825,18.68965251,54,58,71,72,46,38,50,39,48,53,58,57,66,54,65,53.01055086034108,53.5940794061796,70.99563239562046,70.48416193339314,49.86771131886215,31.340990433035056,57.62998738675756,40.38687164947735,45.77140355762263,50.88420105270726,54.54712273874169,61.31163526151772,63.756547316860384,55.79826324066924,57.71871809217083
101,101,Maljhum Ham,82.0,29.18792555,39.85932005,29.8013245,83.5,0.853658537,2.682926829,60.45454545,0.93902439,41.55844156,3.097560976,33.46456693,16.66650471,49.78746015,35.40445487,23.44665885,2.593320832,11.14255013,6.769627634,39.38540568,1.5066343919999998,0.429146321,8.34218916,20.27798175,26,37,65,64,39,35,37,61,55,51,54,40,78,78,50,25.367953205137752,50.512150762860834,72.65392423388191,73.49217523641366,51.3704255829005,35.462004672104946,43.94332985788983,60.08207668495353,56.88259708142534,49.332519482027095,53.778522272070745,42.61101754384168,75.05261150927123,73.41475630624316,52.20690254035021
102,102,Dave Chones,82.0,29.18769078,44.83122363,36.31961259,85.24590164,1.597560976,2.609756098,61.68224299,1.658536585,50.73529412,2.256097561,40.0,16.79990542,57.23165555,43.56540084,25.73839662,4.03152702,14.89009631,9.572693331,10.88232527,1.322694945,2.247901863,6.6328077620000006,21.94135065,51,59,66,71,34,52,60,66,57,62,49,42,60,50,52,50.122077136051125,55.69822255746759,63.59251539302461,63.02659332792088,47.69575776755385,44.74516508093651,62.477843302079805,62.88729272608383,57.4234500379579,62.35682103116971,51.21849533831125,47.2376125306026,61.24529902439949,53.160093791880556,50.36409841260899
103,103,Abel Tyson,82.0,29.16235006,43.10880829,33.15926893,77.57352941,0.804878049,3.012195122,62.34817814,1.365853659,48.21428571,2.719512195,36.32286996,20.26611238,53.93295719,39.68911917,28.186528499999998,5.240708757,16.44533324,10.77331517,20.10503219,2.550199356,1.16577781,4.840137183,21.6090413,37,49,67,59,45,39,64,54,58,53,60,59,67,58,59,39.59343100149475,55.443118860367285,66.83942674531994,63.357984852428274,47.18479966287666,36.98601626666446,65.0963537004219,55.14627066606633,60.79704653061796,54.742470759565826,56.04668512249411,59.42047009787805,68.14569010884674,58.51208786322733,60.374051476482435
104,104,Jahidi Crittle,82.0,29.12754293,40.02463054,28.73134328,80.31914894,1.0731707320000001,2.841463415,57.93991416,1.402439024,40.86956522,2.390243902,33.67346939,12.9780939,49.06562947,33.00492611,23.15270936,4.725280716,12.09575586,8.409003182000001,11.63538443,2.005225007,1.989501718,7.041309012999999,18.66634395,43,53,59,60,63,33,55,59,55,47,52,51,58,53,45,42.716607572911315,51.16159155320514,67.06797331521916,66.44505234432752,45.87095243777586,34.54869960199822,53.48493863720104,54.82257162709279,51.60983775619273,47.03297249268447,46.36923562135605,51.00624054755846,58.33174711519585,52.36233842657426,49.597605725216575
105,105,Jerome Mouton,82.0,29.04354568,39.23739237,24.52830189,70.70063694,2.670731707,2.56097561,58.57142857,2.280487805,44.9197861,1.841463415,31.12582781,15.53599784,48.62483704,32.59532595,38.62238622,10.31960794,24.03528601,17.14225906,6.125926868,2.59026662,5.857338522,8.726186972,20.59436413,71,66,45,39,50,39,75,45,51,39,43,62,49,48,66,74.99311221761324,60.66917500581839,51.46870059555865,47.74851704858871,45.58950969758123,45.870708641412065,58.126950434168826,43.214813584522574,50.56616021936602,41.56059374298153,46.77177997144557,63.115081175588294,52.14517939948122,50.67153592147226,67.69120112885702
106,106,Spencer Burchfield,82.0,29.03972015,43.58381503,35.36977492,80.95238095,0.597560976,3.0,63.82113821,1.548780488,44.09448819,2.207317073,29.83425414,20.02646695,55.06943317,35.95375723,31.56069364,3.78456664,12.75309396,8.228387362000001,22.77039685,2.358427194,4.800387918,7.816306643,20.83016746,50,57,79,78,41,34,56,59,53,46,46,54,65,55,52,46.92727480708282,54.001556076801585,83.58198069938132,86.94439909397815,52.184496356249014,37.43995217605853,48.59356647219601,56.8967905671401,53.757503303560476,49.470442351729154,45.72489507742632,49.30626338420766,67.9383217354497,62.66946547002608,44.93733631205493
107,107,Babacar Diame,82.0,29.01876834,46.66666667,32.71375465,67.71159875,2.243902439,3.292682927,60.0,3.4512195119999998,50.88339223,0.585365854,25.0,16.97998724,55.22783958,30.91954023,36.66666667,6.996112737000001,21.437816100000003,14.25508723,4.908417798,1.4336022030000002,6.390734859,8.51181757,21.46872389,68,77,56,60,62,56,63,50,39,39,46,47,44,43,60,70.72593269565172,69.54512142328663,53.95424113887435,55.526577802351454,53.42506325531382,58.80363665762866,64.28360391305806,39.23173773296772,39.333453521842465,40.475123508166426,47.3734028242331,51.06566130703801,42.92584784529031,45.265728072351415,56.95740187311737
108,108,Peter Weisbrod,82.0,28.98010155,42.80230326,37.02882483,85.01872659,2.12195122,2.365853659,52.06185567,3.987804878,48.31804281,0.853658537,28.57142857,16.01634294,55.45589402,43.28214971,25.62380038,5.025493778,15.56914952,10.21257019,7.2032108820000005,0.900930124,0.6095788129999999,4.1397868010000005,22.86047122,55,54,39,25,49,57,60,67,48,67,60,53,47,41,43,51.277923953680464,63.35392635104523,29.95264190935821,17.535834587709516,44.770012946704895,62.64799951151692,63.50580495922369,63.38399287390742,47.577385286932056,61.402621563679126,66.91139504916767,56.22885546432764,50.99039382942673,45.89723944147599,50.147254221817754
109,109,Andrew Lammert,82.0,28.88900993,55.25477707,0.0,61.3003096,2.719512195,3.9756097560000003,63.49693252,3.658536585,46.66666667,0.024390244,0.0,17.09684802,57.91305251,0.0,51.43312102,8.964897546,24.40008538,16.80191265,7.640024371,1.539292196,3.6118062510000004,6.687269516000001,16.17441223,64,52,42,46,57,43,58,28,31,32,52,54,54,46,69,66.31943710940747,57.54794915618173,48.51339928274395,47.25347481721315,43.07912741824798,42.87760163874739,59.61216873249991,27.37471543479775,27.678540284522352,26.893731499388586,55.44344058349472,54.26614183330465,50.62397984108114,50.6427304722159,71.92420554549192
110,110,Charles Carter,82.0,28.87477671,42.36588721,34.16666667,80.45112782,1.304878049,2.195121951,58.88888889,0.731707317,48.33333333,3.012195122,36.84210526,12.85854031,51.23994297,33.01237964,18.29436039,2.87018302,10.40385635,6.620813878,22.51648969,1.2083484279999999,1.28508835,8.72033812,17.02278886,41,42,64,71,39,19,40,47,53,52,36,40,67,64,44,34.08304019870446,45.69837217663459,73.02190735505026,72.66913085588777,47.49239523499061,28.253597926316736,37.603578751018276,56.61566615357212,56.79218665732204,48.05274546465015,44.92301520495983,38.572066916006925,66.88619303010907,65.21251304232058,46.31049352034852
111,111,Ryan Seacat,82.0,28.80406379,43.39430894,36.34020619,80.0,0.634146341,2.902439024,59.24369748,1.731707317,42.95774648,2.634146341,38.88888889,19.85727499,54.61608775,39.43089431,25.40650407,3.782030377,11.83674323,7.787070055,21.8170112,3.600485048,0.54110462,7.5868372939999995,22.90676694,39,64,74,67,53,43,65,58,53,59,45,59,64,58,51,30.211901846758845,62.15636803073068,74.86561813319031,65.30196936402687,55.885933045076484,49.86650752790777,54.76808383997457,57.5174296625055,55.73880849378728,56.23031801684924,52.99525985185691,63.333869438338525,65.99121755676019,62.80320890410514,52.068141638559226
112,112,Bjorn Hain,82.0,28.79385513,46.73796791,32.0,67.34177215,1.719512195,3.853658537,61.07594937,4.195121951,45.34883721,0.0,0.0,17.61192217,55.37518038,29.41176471,42.2459893,6.8101909439999995,19.14256769,12.94652504,23.26599244,1.596286625,0.680246267,11.67929293,25.10803784,46,74,40,42,38,74,78,32,29,35,57,58,67,64,67,48.50593726851596,64.29480137338021,48.6053948961632,44.8705860729968,49.55667125859323,71.64410001768232,69.33943734529696,36.383298441718196,31.243828184486247,38.31434472036645,60.096187937015344,55.705074971458174,57.25917694824083,60.37065003313968,71.88974839411483
113,113,Brad Jones,82.0,28.73633099,46.89655172,36.47540984,72.72727273,1.37804878,3.390243902,59.71223022,2.402439024,43.14720812,0.073170732,0.0,20.47244266,56.36750881,33.65517241,28.82758621,7.693231794,19.58887315,13.58302097,30.90523314,1.8268886659999999,0.5185988460000001,6.793478261000001,16.91954177,50,53,46,43,43,32,54,40,36,44,61,60,55,60,76,40.63429966286211,46.882272222652254,47.18061971302686,46.59990008161543,53.63672591300727,36.42809428736177,49.96407948007957,42.032784633187546,34.24630191317173,43.560518440194535,67.85133339528151,63.37020018101809,66.4405829695894,69.38144293537601,70.83241153074788
114,114,Jordan Jones,82.0,28.70663103,42.58160237,39.14728682,83.67346939,0.682926829,1.4878048780000002,59.01639344,0.658536585,35.18518519,2.926829268,39.58333333,16.49496668,52.78056671,38.27893175,14.54005935,2.030688702,9.658437455,5.805211892999999,39.40929671,1.880722555,0.7464676509999999,10.38877733,16.17344465,28,47,64,73,45,18,33,69,60,62,48,49,72,77,43,24.58267317656065,47.170684526289854,67.99230076706475,65.47086729165419,48.003956400853376,28.39141204060221,32.8844515767036,60.70977858233647,59.50348650457402,56.549698719181116,48.92483240260426,49.25952966475127,72.08282575657093,76.71429832557081,48.65178042241958
115,115,Lionel Bell,82.0,28.57098118,43.79487179,38.7755102,81.77083333,1.085365854,2.853658537,58.11965812,1.56097561,46.875,2.6951219510000004,35.74660633,17.21138935,54.88541549,40.20512821,19.69230769,4.553869772,12.81836845,8.760744637,13.32624981,2.010548187,1.9319565769999998,7.362102162999999,22.71184923,38,55,59,76,45,55,59,63,63,53,60,54,53,52,49,40.00556844589003,54.62058739429646,67.43887773402966,68.77542123275356,53.24312419244586,45.46158223485992,54.6762782931872,59.649330748153645,55.595003121077895,60.05089328210901,48.06646651741478,50.78959274465026,60.66604488183631,56.25278507093917,50.81998758062457
116,116,Reggie McDivitt,82.0,28.51937028,43.97590361,34.13793103,77.49077491,1.280487805,3.158536585,58.68725869,2.414634146,43.43434343,1.012195122,33.73493976,18.49178206,54.72799292,34.93975904,32.65060241,3.512719487,11.69061635,7.549096512999999,25.15925924,1.871987224,3.888933823,8.638489739,20.29701904,48,55,71,74,69,46,45,45,50,45,55,46,59,68,40,50.00195707626364,54.05509419360022,72.35825253476735,74.42403719353649,51.9026458687873,45.05537103548489,43.64135438757108,52.342119797744346,45.632311463886786,46.41782133825054,48.85044680578195,44.16200520004345,64.77423343991414,61.93437318117076,41.46962061941995
117,117,Harold Rogan,82.0,28.51737102,43.22250639,29.95780591,65.85365854,1.5,3.158536585,58.68725869,2.5365853659999997,44.23076923,0.951219512,29.48717949,14.04760826,51.05364845,30.30690537,31.45780051,6.947413131,17.95409769,12.37768198,7.817389187000001,1.633118812,0.959666948,5.167145938,18.15201838,50,59,42,45,49,42,65,36,47,42,53,59,55,47,62,44.42749860187939,58.74338775245844,52.07590482161068,49.64234509017673,48.68525910063834,42.04082909280256,61.377622174442436,38.02082988030743,44.067398934630596,39.46827643589014,56.30881258929692,56.54703916141601,54.37923545687635,49.64990462583746,65.00777934405563
118,118,Tony Spradling,82.0,28.50554677,42.09968187,37.89473684,86.61971831,1.292682927,1.56097561,56.25,1.5,40.6504065,3.8048780489999996,41.98717949,14.30674945,52.76087043,40.29692471,15.0583245,4.928302095,14.52098602,9.647536654,5.06725149,1.405843948,1.531090141,4.17710944,20.16810849,50,53,54,46,32,42,56,54,66,61,49,52,48,42,41,47.457791402382774,53.45664895443497,54.2692006283521,49.81005613724741,50.04913396246791,40.3143989685072,55.59076632368407,66.81527795831919,65.96547162136417,60.86125711067327,48.41056643582129,52.94000566449335,50.80421250892145,42.47543707075333,47.3651587589493
119,119,Jarvis Smith,82.0,28.48157977,43.69369369,38.58823529,77.32342007,2.9756097560000003,2.62195122,54.41860465,3.012195122,48.98785425,2.719512195,37.21973094,17.74904038,54.62567977,38.28828829,24.23423423,7.17015014,21.00095985,14.1387576,5.401591542,1.480995831,5.2322524889999995,6.87909082,25.96703135,62,73,56,50,55,61,64,51,57,57,45,44,51,44,58,70.52712442025975,63.3507331851827,46.48498628740305,48.93095667876246,54.98016874798566,62.11534983358282,64.58624406393064,53.878949793364995,59.30933395238916,54.86731396158404,47.10214454696002,51.05311980170285,46.00628711030174,44.622628043714705,52.43287270082262
120,120,Eric Rivers,82.0,28.47576588,43.91691395,33.25123153,78.26086957,1.56097561,2.024390244,56.62650602,1.37804878,48.67256637,3.9756097560000003,49.0797546,16.54282739,53.4360233,40.15825915,18.19980218,5.680672596,14.99037389,10.38814874,9.886799769,1.798507347,2.622270443,6.547858896,23.10942614,52,52,57,65,45,53,63,54,66,60,42,50,62,50,52,51.13189643374804,53.301753923931905,60.22249614764636,58.77094777122727,50.47541413631555,45.305026763749055,60.862780735477294,57.62104893682124,68.11254208145812,59.93068847081352,47.13299270108591,53.8642792180336,60.56268724485567,53.40880084507786,52.072309789540526
121,121,Nick Allaria,82.0,28.44282204,46.08610568,40.95238095,82.08333333,2.573170732,1.8536585369999998,58.55263158,3.646341463,54.18060201,1.841463415,31.78807947,20.11638063,58.13231642,41.09589041,23.48336595,9.433518085,22.23831897,16.18149209,9.190591706000001,1.3694507409999999,2.6865168010000002,5.986165307,23.49683683,69,61,35,29,47,71,57,59,64,62,66,67,55,62,74,68.10349065983867,61.59961299711275,28.03409913487857,23.44818206065137,48.57727451314826,64.19073027014225,58.35508306972091,58.62214994220753,58.01757406618453,58.13056307950986,61.15885044040817,63.39032111918751,54.357446387629956,53.479791206692646,67.44758816873579
122,122,Rhett O'Sullivan,82.0,28.41220829,45.89235127,31.81818182,77.65957447,1.3170731709999999,2.609756098,61.21495327,2.4634146340000003,48.01980198,0.853658537,37.14285714,19.21633599,56.4403431,31.16147309,39.94334278,6.79780659,19.35242751,12.94534906,13.78905504,2.8295302369999997,3.643335384,7.228218967,17.68845866,58,57,60,51,43,37,54,52,46,42,52,66,69,56,50,58.79561243888027,58.6257465476336,59.47369209827333,52.317601103208524,48.294102209575605,40.78703586096746,56.84690618754207,49.717414447807435,45.80573176370652,40.42050442627971,54.16998588654748,65.91508652266829,61.72019441528691,57.32705345837358,60.35383438824968
